Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
180.txt	1	1054	18.93	73.44	53.58	48.67	1054.00	8.82	88.43	56.83	24.76	14.42	6.64	1.99	3.98	0.85	0.95	10.34	4.65	10.53	10.25	6.07	3.89	3.04	23.15	2.09	1.23	2.09	1.52	1.33	4.46	2.85	1.61	0.00	0.47	0.57	13.09	0.09	1.04	0.09	2.47	9.39	2.56	0.47	1.33	1.71	1.52	2.94	3.42	2.09	0.57	0.66	1.61	1.04	0.19	0.00	0.09	9.01	3.23	0.76	1.80	3.04	0.19	3.80	16.79	1.42	11.57	2.47	6.36	3.13	0.76	1.23	0.09	0.57	0.28	0.19	4.27	0.19	0.66	1.04	1.99	0.00	5.79	0.09	0.00	0.00	0.00	0.00	0.00	0.19	0.00	5.41	0.00	0.09
194.txt	1	922	24.03	74.25	68.32	86.12	461.00	11.71	87.42	51.95	17.35	11.61	4.99	3.04	2.93	0.33	0.33	5.75	5.53	9.33	10.09	8.79	7.59	1.41	21.48	4.66	1.41	1.52	1.19	2.28	5.42	4.45	0.98	0.00	0.11	0.54	9.98	0.22	0.11	0.43	0.76	8.13	1.52	0.98	0.76	1.63	0.87	2.93	3.15	1.63	0.65	0.54	1.84	0.43	0.11	0.11	1.19	9.44	4.01	0.65	1.52	2.60	0.76	5.10	15.51	1.84	15.51	3.69	6.18	5.86	0.98	1.63	0.76	0.65	0.11	0.22	3.25	0.11	0.98	1.41	0.87	0.00	7.59	0.22	0.00	0.00	0.00	0.00	0.00	0.65	0.00	6.72	0.00	0.00
209.txt	1	1910	13.87	66.43	72.61	57.45	1910.00	8.85	91.31	57.70	20.73	13.25	6.34	2.57	2.67	0.84	0.84	7.43	3.72	11.15	11.62	8.59	7.12	2.51	23.82	3.98	2.77	2.09	3.19	1.78	4.08	2.88	1.20	0.10	0.26	0.26	11.26	0.16	0.68	0.73	0.73	9.69	1.62	1.05	1.10	2.88	1.10	3.35	3.93	2.09	1.15	0.58	1.52	0.16	0.31	0.05	1.05	8.69	3.25	0.89	1.31	3.46	0.05	4.92	17.80	2.20	15.24	3.66	5.71	6.34	0.94	1.62	0.58	0.58	0.05	0.10	3.66	0.05	1.20	1.10	1.20	0.05	7.54	0.00	0.16	0.16	0.00	0.00	0.00	0.16	0.00	7.07	0.00	0.00
235.txt	1	793	25.11	45.00	92.18	66.35	793.00	11.22	91.80	56.24	19.17	13.37	8.45	1.13	2.52	0.88	0.38	5.80	4.92	11.73	9.71	9.21	6.68	1.77	20.43	3.91	3.15	1.89	1.01	2.90	4.41	3.28	1.13	0.38	0.25	0.25	9.08	0.13	0.63	0.88	0.50	12.23	2.02	2.77	1.01	2.90	1.01	3.66	2.27	1.51	0.38	0.38	2.52	0.25	0.50	0.25	1.39	5.80	1.77	1.39	1.77	1.77	0.00	3.91	15.38	1.26	17.28	3.28	9.33	4.79	2.14	2.02	0.63	1.01	0.38	0.00	3.40	0.13	1.01	0.50	1.39	0.38	6.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.18	0.00	0.00
221.txt	1	1515	12.94	25.02	78.54	89.68	1515.00	9.64	90.50	56.77	21.32	11.82	8.98	0.53	1.45	0.59	0.26	9.50	4.69	9.57	10.69	7.85	8.78	1.91	22.31	4.82	3.04	1.52	1.45	1.72	5.94	4.88	1.06	0.33	0.13	0.26	6.07	0.20	0.53	0.66	0.46	10.56	1.72	1.39	1.19	2.44	0.79	3.89	4.75	1.72	0.40	1.98	3.37	0.92	0.33	0.00	1.98	6.73	1.39	1.39	1.19	2.97	0.07	5.15	14.39	2.18	12.94	3.70	5.94	3.96	0.86	1.45	0.53	0.73	0.26	0.00	3.17	0.00	1.25	0.99	0.99	0.00	6.34	0.07	0.00	0.00	0.00	0.00	0.00	0.20	0.00	6.01	0.00	0.07
237.txt	1	1332	24.62	47.90	87.33	62.78	666.00	12.54	89.19	55.63	19.07	13.14	7.88	1.20	1.88	1.35	0.83	5.86	4.13	12.76	10.59	7.81	8.11	1.43	22.30	4.28	2.93	1.58	1.95	2.33	5.11	3.53	1.58	0.23	0.30	0.23	9.08	0.00	1.05	0.75	1.65	10.21	1.73	1.65	1.20	2.40	0.98	3.30	2.18	1.35	0.23	0.60	2.18	1.20	0.08	0.15	0.83	7.06	2.70	0.38	1.65	2.25	0.15	3.15	16.14	2.70	17.49	4.05	7.96	5.86	0.68	1.43	1.35	0.45	0.08	0.00	2.48	0.08	0.30	0.90	1.05	0.23	6.23	0.30	0.00	0.15	0.00	0.00	0.00	0.23	0.00	5.48	0.00	0.08
223.txt	1	2056	30.66	79.58	70.73	86.98	2056.00	9.68	88.81	55.01	18.14	11.24	4.18	3.26	2.82	0.54	0.44	6.86	4.96	12.11	11.19	7.98	5.64	1.70	21.21	4.86	2.77	1.61	1.95	2.97	5.16	4.33	0.78	0.24	0.10	0.10	11.09	0.15	0.54	0.15	1.26	10.36	1.85	0.92	1.17	2.68	1.80	3.02	4.23	2.43	0.73	1.02	1.51	0.49	0.39	0.05	0.44	9.19	4.57	1.12	2.14	2.24	0.19	4.43	15.13	1.70	16.93	3.60	9.53	3.99	0.68	1.56	0.15	0.10	0.39	0.19	3.06	0.00	0.29	1.36	1.31	0.00	5.06	0.05	0.00	0.00	0.00	0.00	0.00	0.15	0.00	4.86	0.00	0.00
182.txt	1	2017	31.32	80.57	64.95	85.56	2017.00	8.92	90.53	52.70	19.14	12.64	4.66	3.32	2.83	0.30	1.54	6.49	5.60	10.36	9.87	6.84	5.65	1.78	21.22	4.16	2.28	1.98	5.01	2.23	5.70	4.56	1.14	0.00	0.35	0.35	12.10	0.30	0.64	0.50	0.89	11.90	2.18	1.54	2.18	3.67	1.04	2.97	3.07	1.78	0.64	0.64	0.99	0.30	0.35	0.05	0.20	11.11	4.16	2.63	2.53	4.46	0.20	5.50	13.34	1.98	15.96	3.82	6.59	5.85	1.34	0.84	0.20	1.83	0.25	0.10	2.83	0.20	0.45	1.49	0.69	0.05	5.40	0.00	0.00	0.05	0.00	0.00	0.00	0.40	0.00	4.96	0.00	0.00
196.txt	1	1377	24.55	59.47	68.07	77.82	1377.00	9.80	88.02	57.15	20.48	13.07	6.32	1.45	3.70	1.09	0.51	7.41	6.25	11.04	10.46	7.41	6.61	2.47	21.64	3.56	2.40	1.67	2.03	1.74	3.99	3.41	0.58	0.00	0.22	0.15	8.93	0.15	0.44	0.65	0.73	9.01	1.53	1.16	1.67	1.53	1.60	2.83	3.78	2.18	0.44	0.58	2.03	0.80	0.07	0.29	1.02	7.26	1.96	0.94	1.67	3.05	0.15	4.72	16.19	1.96	15.90	3.34	7.48	5.45	0.73	2.47	0.87	0.29	0.07	0.00	2.90	0.07	0.36	0.94	1.31	0.00	5.81	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	5.74	0.00	0.00
68.txt	1	1624	13.76	44.87	92.15	72.98	812.00	10.53	91.01	58.07	21.74	13.79	8.31	0.99	3.33	0.55	0.62	7.94	5.67	9.73	12.56	8.74	6.16	1.97	22.48	4.93	2.22	2.22	1.66	1.17	5.23	3.88	1.35	0.25	0.31	0.43	8.50	0.06	0.55	0.18	0.92	10.90	2.65	1.54	0.62	1.79	1.72	3.39	3.69	1.91	1.17	0.62	2.16	1.23	0.25	0.06	0.62	6.65	1.85	0.92	1.72	2.28	0.25	3.08	17.30	1.97	16.32	2.52	7.70	6.34	0.62	2.46	0.92	0.49	0.31	0.06	3.69	0.43	0.62	0.86	1.60	0.18	7.94	0.18	0.00	0.12	0.00	0.00	0.00	0.18	0.00	7.45	0.00	0.00
40.txt	1	3019	19.72	31.21	84.65	47.85	1006.33	10.07	91.45	60.98	20.97	12.42	8.45	0.46	2.52	0.26	0.73	8.51	6.76	11.10	11.16	7.22	9.01	1.92	21.07	3.64	2.48	1.76	1.16	1.92	4.87	3.01	1.82	0.50	0.10	0.56	6.96	0.50	0.17	0.00	0.86	13.91	2.32	1.79	1.92	4.01	1.56	4.34	2.68	1.13	0.56	0.76	2.22	0.89	0.40	0.03	0.76	5.27	0.79	0.79	1.46	1.99	0.63	4.70	14.08	1.82	14.21	2.75	6.89	5.00	1.06	1.42	0.60	0.17	0.10	0.07	2.35	0.13	0.53	0.63	0.93	0.13	5.60	0.17	0.00	0.07	0.00	0.00	0.00	0.23	0.00	5.10	0.00	0.03
6.txt	1	1327	20.82	63.27	68.48	86.07	1327.00	9.04	93.22	59.46	18.24	11.45	5.95	2.34	1.73	0.30	1.13	6.78	5.28	12.36	11.53	8.59	10.25	0.90	21.48	4.14	2.19	2.64	0.98	3.39	4.60	3.99	0.53	0.08	0.08	0.00	8.29	0.38	0.08	0.45	0.38	10.02	1.13	1.21	1.21	3.92	1.21	2.11	2.86	1.43	0.30	0.53	4.75	0.68	0.53	0.00	3.54	7.91	2.94	1.13	1.43	2.86	0.08	3.09	15.15	4.30	16.20	3.92	7.23	5.35	0.38	1.58	0.45	0.38	0.30	0.00	2.11	0.00	0.60	1.06	0.60	0.00	5.65	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	5.50	0.00	0.00
54.txt	1	4304	19.52	37.51	79.43	68.32	4304.00	10.55	89.13	58.39	20.19	11.97	7.62	2.09	1.12	0.16	0.98	8.18	4.83	11.80	11.43	7.71	7.81	2.02	21.35	4.41	2.30	1.44	1.53	2.70	4.44	3.32	1.07	0.07	0.28	0.16	6.85	0.19	0.21	0.21	0.19	12.57	2.23	1.37	1.32	3.09	1.74	3.55	3.00	1.74	0.56	0.60	1.67	0.65	0.23	0.00	0.63	6.67	2.74	0.79	1.74	1.53	0.19	3.88	15.75	2.60	14.01	3.00	6.09	5.02	1.46	1.44	0.72	1.16	0.05	0.02	1.37	0.05	0.49	0.44	0.35	0.05	6.23	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	6.04	0.00	0.00
141.txt	1	4841	19.80	54.29	76.97	68.65	4841.00	10.99	91.84	60.26	19.73	13.01	6.96	2.00	1.94	1.18	0.93	6.71	5.25	12.52	11.13	8.24	8.97	2.09	21.96	3.31	2.66	1.30	1.20	3.26	3.95	3.10	0.83	0.19	0.19	0.25	9.67	0.33	0.35	1.22	0.54	12.77	1.98	1.55	1.76	3.43	2.00	3.41	1.86	1.32	0.21	0.25	1.57	0.31	0.25	0.04	0.91	7.48	2.89	0.58	1.78	2.27	0.23	4.73	14.89	3.08	16.01	3.18	7.60	5.41	1.03	1.18	0.33	0.39	0.08	0.08	2.09	0.08	0.35	0.89	0.74	0.00	5.97	0.06	0.02	0.02	0.00	0.00	0.00	0.14	0.00	5.72	0.00	0.00
155.txt	1	2259	31.22	44.20	85.03	91.02	2259.00	11.29	89.55	54.76	15.27	10.58	6.77	1.86	1.33	0.22	0.40	4.65	6.06	11.29	8.19	10.54	9.52	1.20	17.40	5.22	2.48	1.02	0.97	3.10	6.24	5.09	1.11	0.18	0.09	0.27	7.61	0.04	0.31	0.71	0.35	11.42	1.95	0.71	1.02	2.35	1.99	4.07	3.23	1.81	0.58	0.66	2.79	0.80	0.53	0.04	1.24	8.37	3.28	0.93	1.55	2.83	0.35	4.29	11.47	2.12	15.67	2.92	6.91	6.51	0.80	2.04	0.40	0.18	0.53	0.00	1.64	0.22	0.27	0.62	0.44	0.04	5.05	0.00	0.00	0.04	0.00	0.00	0.00	0.49	0.00	4.52	0.00	0.00
83.txt	1	2451	17.06	44.49	83.68	51.74	1225.50	10.32	92.45	59.16	21.79	14.04	8.85	1.59	2.77	0.45	0.37	7.75	3.96	12.61	12.57	7.79	6.49	1.75	22.77	4.77	3.43	1.67	3.63	2.24	4.90	3.14	1.75	0.12	0.29	0.20	8.16	0.12	0.45	0.57	0.49	9.96	2.00	1.31	1.31	1.84	1.26	3.14	3.39	2.12	0.49	0.69	2.12	0.61	0.53	0.00	0.94	6.85	2.20	0.69	1.80	2.28	0.24	3.63	16.93	1.92	14.65	2.45	6.81	5.59	0.94	1.43	0.41	0.24	0.08	0.04	3.06	0.16	0.49	1.22	0.98	0.24	6.24	0.08	0.08	0.16	0.00	0.00	0.00	0.16	0.00	5.75	0.00	0.00
169.txt	1	1940	25.68	60.78	77.67	97.57	1940.00	11.49	90.36	54.02	17.78	11.65	6.08	2.37	2.68	0.31	0.21	6.13	4.95	10.72	8.45	9.79	7.84	1.44	18.40	5.77	2.53	1.13	1.03	2.89	6.70	5.98	0.72	0.10	0.21	0.21	8.66	0.05	0.67	0.26	0.82	10.62	1.34	1.29	1.39	2.99	1.49	3.30	3.61	2.16	0.36	0.77	3.56	0.67	0.26	0.26	2.06	8.25	3.56	0.98	2.27	2.11	0.05	3.61	12.89	2.84	16.55	3.14	7.73	6.03	0.57	2.01	0.67	0.36	0.36	0.00	3.51	0.15	0.31	1.44	1.39	0.10	4.85	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	4.54	0.00	0.05
97.txt	1	1623	20.00	59.98	71.79	93.00	541.00	9.30	91.13	56.50	19.10	11.83	6.35	0.99	3.33	0.86	0.31	7.21	4.68	10.84	9.67	8.38	9.43	1.23	20.52	4.31	2.46	1.85	1.23	3.70	5.98	5.11	0.86	0.12	0.06	0.00	8.81	0.31	0.37	1.48	0.06	10.17	1.17	1.36	1.60	3.08	1.60	3.02	4.00	1.91	0.55	1.05	2.53	0.74	0.00	0.00	1.48	6.84	1.97	0.86	1.79	2.40	0.18	2.83	13.68	3.20	16.39	4.07	7.15	5.42	0.80	1.11	0.99	0.37	0.18	0.00	2.71	0.00	0.80	0.49	1.48	0.12	5.24	0.25	0.00	0.06	0.00	0.00	0.00	0.31	0.00	4.62	0.00	0.00
343.txt	1	5060	16.86	21.28	91.89	70.75	1686.67	10.53	92.33	59.39	20.40	13.56	10.49	0.49	1.11	0.75	0.71	6.82	5.34	11.88	11.72	8.38	9.09	1.56	22.06	4.23	3.06	1.38	1.64	2.75	4.37	3.36	0.97	0.28	0.10	0.12	5.75	0.12	0.47	0.71	0.45	12.49	2.25	2.04	1.58	3.34	1.15	3.24	3.06	1.74	0.22	0.63	3.91	1.44	0.91	0.00	1.36	5.73	1.26	1.09	1.42	2.15	0.26	4.98	14.47	2.71	15.73	3.10	5.99	7.11	0.99	1.03	0.53	0.53	0.10	0.00	1.84	0.02	0.79	0.42	0.45	0.10	6.34	0.08	0.00	0.10	0.00	0.00	0.00	0.16	0.00	5.95	0.00	0.06
357.txt	1	1119	12.84	28.67	92.56	85.27	1119.00	10.46	93.74	60.41	19.84	14.83	10.28	0.71	1.97	1.16	0.71	5.00	3.57	12.51	10.81	11.08	8.85	1.88	20.82	3.31	2.95	1.07	0.63	2.23	5.18	4.29	0.89	0.09	0.27	0.18	7.15	0.18	0.63	1.25	0.27	10.37	1.61	1.61	1.34	2.95	0.89	3.31	3.31	2.23	0.09	0.54	3.75	0.80	0.89	0.00	1.79	6.17	1.70	0.98	1.88	2.14	0.09	2.32	16.18	3.40	16.98	3.93	7.60	5.72	1.16	2.23	0.98	0.63	0.63	0.00	1.61	0.00	0.27	0.71	0.63	0.00	6.34	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	6.17	0.00	0.00
356.txt	1	3114	14.84	33.12	89.37	68.21	3114.00	10.98	91.88	59.02	20.97	12.97	8.90	0.93	2.09	0.58	0.48	7.90	5.30	10.85	11.05	8.38	9.12	1.73	20.78	3.82	2.38	1.99	1.83	2.67	4.30	3.28	1.03	0.29	0.22	0.29	7.68	0.42	0.29	0.61	0.48	13.29	2.25	1.61	1.25	3.44	1.28	4.40	2.15	1.28	0.32	0.45	3.15	0.96	0.22	0.06	1.77	6.55	1.57	1.35	1.54	2.09	0.29	3.60	15.35	2.41	14.77	2.70	6.62	5.72	1.96	0.93	0.19	0.35	0.10	0.00	2.60	0.03	0.13	1.28	0.80	0.26	6.23	0.00	0.00	0.06	0.00	0.00	0.00	0.32	0.00	5.81	0.00	0.03
342.txt	1	2993	13.12	65.22	63.40	84.23	2993.00	10.06	90.01	58.20	21.62	12.80	5.75	1.77	2.97	0.84	1.47	8.82	4.31	10.36	11.93	7.12	8.35	1.84	22.12	3.51	2.67	1.44	1.57	3.04	4.31	3.81	0.50	0.03	0.27	0.10	9.72	0.20	0.33	0.70	0.70	10.52	2.04	1.70	1.17	2.04	1.57	2.91	4.24	2.71	0.43	0.94	1.80	0.50	0.10	0.10	0.77	6.82	2.47	0.60	1.60	2.41	0.10	5.41	15.14	2.27	14.37	2.84	6.01	5.68	0.23	0.74	0.33	0.23	0.67	0.00	3.51	0.07	0.90	1.24	1.27	0.00	5.61	0.07	0.00	0.00	0.00	0.00	0.00	0.13	0.00	5.41	0.00	0.00
168.txt	1	1887	23.70	56.53	74.26	76.66	943.50	12.29	91.57	60.31	19.18	10.76	5.72	2.12	1.32	1.11	0.48	8.32	7.42	11.92	10.28	10.07	9.01	1.32	20.46	4.66	2.60	1.80	1.43	1.85	3.92	3.34	0.58	0.05	0.16	0.05	8.53	0.11	0.32	0.16	1.38	10.33	1.80	1.43	0.53	2.38	1.70	3.18	4.08	2.38	0.42	0.79	2.76	0.85	0.53	0.05	1.32	7.21	3.07	0.58	1.48	2.23	0.05	4.35	14.36	1.96	15.85	3.29	6.89	5.99	0.32	2.23	0.32	0.21	0.00	0.05	2.01	0.11	0.64	0.74	0.26	0.21	6.73	0.11	0.00	0.05	0.00	0.00	0.00	0.32	0.00	6.25	0.00	0.00
96.txt	1	695	51.02	59.09	82.55	99.00	695.00	12.66	91.51	57.12	19.14	12.66	8.49	1.44	2.45	0.14	0.14	6.47	5.18	16.12	8.20	7.05	6.91	0.14	16.83	5.76	3.17	1.29	0.86	2.16	6.33	6.19	0.14	0.00	0.14	0.00	9.21	0.14	1.87	0.00	2.30	9.93	2.45	0.86	0.86	2.16	2.16	2.16	3.88	3.45	0.14	0.00	1.58	0.58	0.00	0.00	0.43	8.49	2.59	1.15	2.01	3.74	0.00	2.30	13.96	1.29	14.53	1.73	8.20	5.18	1.01	2.88	0.14	0.14	0.00	0.00	1.15	0.00	0.29	0.58	0.14	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.43	0.00	2.88	0.00	0.14
82.txt	1	1298	23.40	84.00	49.70	91.19	1298.00	11.17	91.68	57.32	18.57	12.79	4.16	3.24	2.62	1.85	0.92	5.70	6.01	10.63	11.02	8.01	7.94	1.77	22.88	3.93	2.00	1.69	1.77	1.69	6.47	5.24	1.23	0.23	0.31	0.23	13.10	1.00	0.08	0.15	2.39	10.25	2.00	1.39	1.46	2.77	1.23	3.00	3.31	1.62	0.85	0.85	2.39	0.39	0.39	0.00	1.39	9.24	4.24	1.69	2.23	2.00	0.23	4.55	15.18	2.31	15.10	3.62	6.24	5.55	0.92	2.54	0.62	0.39	0.23	0.00	3.47	0.08	0.31	1.54	1.23	0.15	5.93	0.00	0.00	0.23	0.00	0.00	0.00	0.31	0.00	5.39	0.00	0.00
154.txt	1	1735	26.12	67.55	84.27	56.24	1735.00	9.57	88.65	52.05	20.92	14.64	7.38	2.07	3.92	0.69	0.58	6.28	4.44	10.55	8.76	6.92	5.48	2.36	22.54	3.46	1.96	1.84	1.04	1.67	5.19	3.40	1.79	0.17	0.29	0.52	11.59	0.40	0.46	0.17	1.38	10.14	2.19	1.84	0.92	2.36	1.15	3.11	4.09	2.54	1.10	0.46	3.29	1.56	0.63	0.12	0.98	8.93	3.46	0.46	2.07	2.42	0.63	4.61	15.22	2.77	15.97	3.69	7.61	4.96	0.58	2.02	0.52	0.29	0.23	0.23	4.38	0.17	0.58	1.44	1.90	0.12	7.09	0.06	0.06	0.00	0.00	0.00	0.00	0.23	0.00	6.74	0.00	0.00
140.txt	1	1120	15.31	82.81	61.03	88.96	1120.00	10.71	92.32	57.86	20.27	15.54	6.52	3.93	3.12	1.43	0.54	4.73	5.27	9.91	10.36	9.46	8.04	1.88	21.16	4.55	1.88	1.70	1.07	1.96	5.36	4.55	0.80	0.18	0.27	0.00	13.93	0.45	0.71	0.45	2.14	13.04	2.95	2.23	1.88	2.68	2.50	3.04	3.75	2.41	0.80	0.54	1.43	0.80	0.18	0.09	0.36	9.91	5.27	0.36	1.88	2.41	0.18	4.46	15.54	1.61	13.48	2.50	5.71	5.45	1.07	1.16	0.45	0.27	0.45	0.09	3.21	0.09	0.45	1.52	1.07	0.09	4.64	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	4.38	0.00	0.00
7.txt	1	2564	19.29	41.22	78.73	78.05	2564.00	10.10	92.04	60.53	19.70	11.47	7.02	1.64	1.91	0.43	0.47	8.23	5.30	12.36	10.84	8.66	9.63	1.48	20.79	4.41	3.32	1.37	1.25	3.00	5.23	4.02	1.17	0.20	0.31	0.16	7.06	0.04	0.27	0.43	0.35	11.54	1.52	1.48	1.64	2.69	1.44	4.21	2.69	1.79	0.47	0.31	2.38	0.74	0.43	0.04	0.74	7.64	2.69	1.37	1.91	2.26	0.20	4.88	13.18	2.18	15.09	3.63	7.10	4.80	0.98	0.74	0.90	0.39	0.23	0.04	1.91	0.12	0.23	1.01	0.55	0.00	4.99	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	4.88	0.00	0.00
55.txt	1	2667	19.19	46.55	78.81	70.24	2667.00	10.09	91.34	59.62	22.12	14.25	8.51	1.50	2.89	0.26	1.09	7.87	4.95	11.92	9.82	7.99	7.69	1.95	19.84	4.05	3.04	1.69	1.24	2.47	5.14	3.75	1.39	0.15	0.30	0.19	9.75	0.11	0.45	0.19	0.67	12.34	2.25	1.24	1.84	3.34	0.90	4.42	4.39	2.85	0.60	0.82	2.81	1.80	0.30	0.04	0.60	6.52	2.44	0.97	1.57	1.76	0.34	3.11	15.34	1.72	12.71	2.02	6.49	4.42	0.52	0.67	0.11	0.26	0.37	0.11	2.55	0.11	0.22	0.97	1.16	0.19	5.32	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	5.02	0.00	0.07
41.txt	1	1268	21.50	82.80	60.24	86.97	1268.00	11.44	90.06	57.65	19.87	12.93	4.34	4.65	3.08	0.32	0.55	6.94	5.68	11.75	10.65	8.52	8.44	1.50	23.26	4.50	3.86	1.50	0.47	3.00	4.02	3.79	0.24	0.00	0.08	0.08	11.75	0.24	0.39	0.47	0.39	12.78	2.37	2.05	1.74	3.15	0.87	4.18	4.02	1.58	1.42	0.55	2.60	0.79	0.08	0.00	1.74	10.33	5.36	0.63	1.58	3.23	0.08	4.57	16.32	2.76	13.72	3.00	5.44	5.68	0.63	3.00	0.63	1.10	0.16	0.00	1.74	0.00	0.47	0.39	0.79	0.00	7.10	0.00	0.00	0.08	0.00	0.00	0.00	0.16	0.00	6.78	0.00	0.08
197.txt	1	807	9.74	28.43	92.73	51.26	807.00	9.05	93.06	60.35	18.22	13.14	9.91	1.98	0.62	0.50	0.12	5.08	3.84	12.02	12.27	10.66	11.90	1.49	25.28	3.22	2.85	1.36	0.87	3.10	4.34	2.85	1.49	0.50	0.12	0.50	6.44	0.00	0.62	0.37	0.50	11.03	1.36	1.73	1.49	2.23	1.36	3.35	2.35	1.49	0.50	0.25	1.61	0.99	0.25	0.00	0.37	7.06	3.59	1.12	1.12	1.86	0.25	4.21	16.48	4.83	17.10	5.08	5.45	6.69	0.50	2.11	0.62	1.24	0.00	0.00	2.97	0.00	0.99	1.12	0.74	0.00	6.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.69	0.00	0.00
69.txt	1	3357	17.74	61.96	68.31	83.49	3357.00	9.09	90.62	55.91	21.24	13.73	7.33	2.47	2.74	0.66	0.54	7.51	4.65	10.04	11.20	7.54	6.05	2.11	22.16	4.20	2.23	2.41	1.22	2.32	5.00	4.11	0.86	0.12	0.30	0.18	10.22	0.30	0.45	0.57	0.92	9.95	1.61	1.43	1.28	2.11	1.55	2.74	3.90	2.38	0.69	0.57	3.01	1.28	0.30	0.15	1.10	8.55	3.78	0.69	2.06	2.35	0.12	4.44	15.85	1.88	14.12	3.07	7.30	3.99	0.66	1.13	0.51	0.24	0.71	0.03	5.12	0.21	0.36	1.91	2.80	0.03	5.36	0.00	0.03	0.00	0.00	0.00	0.00	0.24	0.00	5.06	0.00	0.03
183.txt	1	2984	28.34	37.01	89.27	78.56	2984.00	11.49	91.02	56.23	17.39	11.63	7.67	1.31	1.37	0.54	0.74	5.76	5.53	12.60	10.29	9.05	8.45	1.47	20.27	4.83	2.21	1.54	1.51	2.48	5.29	4.02	1.14	0.20	0.44	0.20	6.77	0.07	0.07	0.50	0.44	10.15	1.68	1.44	1.07	2.04	1.34	3.32	3.12	2.04	0.44	0.50	2.78	0.77	0.50	0.17	1.21	7.74	2.11	1.34	1.68	3.12	0.13	3.79	14.51	2.58	17.39	2.58	7.64	7.74	1.78	1.84	0.47	0.17	0.20	0.00	2.25	0.30	0.34	1.07	0.54	0.07	6.43	0.00	0.00	0.07	0.00	0.00	0.00	0.27	0.00	6.07	0.00	0.03
222.txt	1	3433	24.92	67.62	66.56	70.20	3433.00	10.81	91.47	58.00	20.07	12.03	5.74	1.95	2.94	0.67	0.73	7.98	5.80	11.88	10.84	8.19	6.79	1.78	20.04	4.11	2.56	1.86	1.63	2.56	5.71	4.02	1.66	0.55	0.29	0.29	10.72	0.73	0.41	0.23	1.34	12.90	2.27	1.86	1.54	3.29	1.78	3.41	2.39	1.17	0.47	0.58	1.81	0.38	0.58	0.17	0.52	7.43	2.83	0.79	1.66	1.95	0.44	4.22	13.75	1.63	14.36	2.59	6.61	5.33	0.90	1.31	0.29	0.41	0.23	0.23	3.06	0.12	0.29	1.78	0.64	0.17	5.16	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	4.81	0.00	0.00
236.txt	1	586	10.29	41.89	81.82	98.10	586.00	10.07	92.83	62.97	19.97	14.85	9.56	1.71	2.56	0.85	0.17	5.12	4.44	13.31	13.65	8.70	12.12	1.54	26.96	3.41	2.56	0.85	0.68	2.22	5.46	5.46	0.00	0.00	0.00	0.00	8.19	0.00	0.34	0.51	0.68	10.24	1.19	2.22	1.37	1.88	1.54	3.41	2.73	2.22	0.17	0.34	2.39	1.37	0.17	0.00	0.34	8.53	3.24	0.34	1.02	4.10	0.00	4.61	18.94	4.44	14.51	3.92	4.44	6.31	0.51	1.54	0.17	0.34	0.34	0.00	1.88	0.00	0.51	0.85	0.51	0.00	7.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.34	0.00	0.00
232.txt	1	2677	23.22	52.84	81.64	80.06	1338.50	12.44	90.18	54.46	17.63	10.95	6.46	1.46	1.61	0.67	0.75	6.69	4.48	11.28	8.78	9.60	9.71	0.78	17.93	4.74	2.69	1.57	1.98	2.91	5.64	4.30	1.31	0.15	0.45	0.30	8.37	0.45	0.11	0.67	0.71	10.65	1.53	1.42	0.78	2.35	2.20	3.29	3.51	2.50	0.30	0.37	2.69	1.01	0.45	0.00	1.08	7.77	3.10	1.16	1.64	2.24	0.22	4.00	12.59	2.13	16.59	2.54	6.43	8.03	1.31	2.02	0.67	0.49	0.34	0.15	2.91	0.19	0.26	1.42	0.97	0.04	5.08	0.07	0.00	0.07	0.00	0.00	0.00	0.07	0.00	4.82	0.00	0.04
