Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
351.txt	1	209	6.58	90.17	44.01	78.39	209.00	10.53	95.22	67.46	26.79	12.92	3.35	2.87	4.31	1.44	0.96	13.88	5.26	11.48	10.05	9.09	11.48	0.96	19.14	5.74	1.91	2.39	0.48	2.39	4.78	3.83	0.96	0.00	0.00	0.00	11.96	0.00	0.48	0.00	1.91	11.00	1.44	2.87	1.44	2.39	2.39	1.91	6.70	4.78	0.48	1.44	1.44	0.48	0.96	0.00	0.00	8.61	2.87	0.00	3.35	2.39	0.00	5.26	11.96	1.91	16.27	2.87	9.57	3.83	0.00	0.48	0.00	0.00	0.00	0.00	2.39	0.00	0.00	2.39	0.00	0.00	4.31	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	3.83	0.00	0.00
345.txt	1	108	4.38	93.07	19.04	98.27	108.00	7.41	89.81	54.63	21.30	12.04	5.56	4.63	1.85	0.00	0.00	9.26	2.78	8.33	17.59	12.04	4.63	0.00	32.41	4.63	0.93	2.78	0.00	6.48	9.26	7.41	1.85	0.00	0.93	0.00	13.89	0.00	0.93	0.00	0.00	12.04	2.78	0.00	0.93	7.41	0.93	0.00	6.48	2.78	2.78	0.93	0.00	0.00	0.00	0.00	0.00	14.81	7.41	0.00	1.85	5.56	0.00	11.11	15.74	2.78	8.33	4.63	2.78	0.93	0.00	3.70	0.00	0.93	0.00	0.00	1.85	0.00	0.93	0.93	0.00	0.00	10.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.19	0.00	0.00
344.txt	1	100	4.68	9.69	97.69	99.00	100.00	13.00	90.00	62.00	26.00	15.00	12.00	1.00	0.00	0.00	2.00	11.00	5.00	11.00	12.00	12.00	10.00	0.00	22.00	10.00	6.00	0.00	1.00	0.00	12.00	11.00	1.00	0.00	1.00	0.00	5.00	0.00	0.00	0.00	0.00	14.00	4.00	2.00	0.00	1.00	0.00	7.00	4.00	2.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00	10.00	2.00	2.00	3.00	4.00	0.00	6.00	13.00	2.00	10.00	2.00	6.00	2.00	1.00	0.00	0.00	1.00	0.00	1.00	2.00	0.00	0.00	1.00	1.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00
350.txt	1	398	8.81	35.30	80.36	99.00	398.00	13.57	91.21	62.56	23.87	12.56	8.29	0.00	1.01	0.00	3.27	11.31	4.02	13.07	10.30	10.30	11.56	0.50	20.60	7.04	4.27	1.01	0.75	3.27	7.04	7.04	0.00	0.00	0.00	0.00	7.54	0.50	0.00	0.50	0.00	11.31	1.01	1.51	0.75	4.27	2.01	3.52	3.77	3.02	0.25	0.25	2.76	1.01	0.50	0.00	0.00	8.04	1.51	0.50	2.01	4.02	0.25	5.78	14.32	2.01	14.07	2.51	6.28	5.28	0.25	0.75	0.25	0.25	0.50	0.25	2.51	0.00	0.75	0.75	1.01	0.00	7.29	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	7.04	0.00	0.00
146.txt	1	23	9.17	9.62	27.39	93.61	23.00	13.04	86.96	47.83	17.39	4.35	4.35	0.00	0.00	0.00	0.00	13.04	8.70	4.35	17.39	8.70	4.35	4.35	21.74	4.35	0.00	0.00	0.00	0.00	4.35	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.04	0.00	4.35	0.00	4.35	0.00	4.35	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	4.35	13.04	4.35	8.70	0.00	8.70	0.00	0.00	13.04	8.70	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	17.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.39	0.00	0.00
152.txt	1	28	20.29	92.33	99.00	99.00	28.00	7.14	92.86	57.14	17.86	17.86	7.14	3.57	7.14	0.00	0.00	0.00	0.00	14.29	7.14	14.29	3.57	3.57	21.43	7.14	0.00	3.57	0.00	3.57	7.14	7.14	0.00	0.00	0.00	0.00	17.86	0.00	3.57	0.00	0.00	25.00	7.14	3.57	3.57	7.14	0.00	3.57	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	10.71	10.71	0.00	0.00	0.00	0.00	0.00	14.29	0.00	21.43	3.57	14.29	3.57	3.57	0.00	7.14	0.00	0.00	0.00	7.14	0.00	0.00	0.00	7.14	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00
84.txt	1	111	51.94	95.63	75.94	42.09	111.00	16.22	83.78	49.55	13.51	10.81	1.80	0.00	9.01	0.00	0.00	2.70	4.50	14.41	8.11	5.41	9.91	1.80	17.12	3.60	1.80	1.80	1.80	2.70	0.90	0.90	0.00	0.00	0.00	0.00	15.32	0.00	0.90	0.00	0.00	11.71	2.70	1.80	2.70	2.70	0.90	3.60	2.70	2.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.60	1.80	0.90	0.00	0.90	0.00	0.00	16.22	3.60	19.82	5.41	5.41	9.01	1.80	5.41	0.00	2.70	0.00	0.00	0.90	0.00	0.90	0.00	0.00	0.00	6.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.31	0.00	0.00
191.txt	1	87	6.81	54.57	55.55	99.00	87.00	13.79	94.25	60.92	14.94	6.90	4.60	0.00	2.30	0.00	0.00	8.05	6.90	9.20	9.20	22.99	9.20	1.15	17.24	9.20	3.45	1.15	1.15	1.15	9.20	9.20	0.00	0.00	0.00	0.00	6.90	0.00	0.00	0.00	0.00	11.49	0.00	1.15	1.15	2.30	4.60	2.30	6.90	6.90	0.00	0.00	3.45	0.00	0.00	0.00	2.30	2.30	1.15	0.00	0.00	1.15	0.00	0.00	18.39	0.00	16.09	4.60	6.90	4.60	0.00	2.30	0.00	0.00	0.00	0.00	1.15	0.00	0.00	1.15	0.00	0.00	5.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.75	0.00	0.00
47.txt	1	348	10.67	53.45	33.18	99.00	348.00	10.34	88.51	58.05	20.40	10.34	4.89	0.86	2.01	0.86	1.72	10.06	5.75	8.05	11.49	10.06	8.33	1.44	19.25	7.76	2.30	0.29	1.72	2.01	9.20	8.62	0.57	0.29	0.00	0.00	8.62	0.00	0.00	0.57	0.29	10.06	1.44	0.57	0.29	1.72	1.72	4.31	3.45	1.15	0.29	1.15	4.02	1.15	0.00	0.00	1.72	6.32	2.01	1.44	2.01	1.72	0.29	6.90	10.63	1.15	8.91	0.29	6.03	2.87	0.00	1.44	1.15	1.72	0.29	0.00	2.87	0.00	0.00	2.01	0.86	0.00	7.47	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	6.90	0.00	0.29
1.txt	1	38	4.19	21.49	90.72	74.74	38.00	10.53	94.74	55.26	21.05	13.16	10.53	0.00	2.63	0.00	0.00	7.89	5.26	7.89	18.42	7.89	10.53	0.00	28.95	0.00	2.63	2.63	2.63	2.63	2.63	2.63	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	7.89	2.63	0.00	0.00	2.63	0.00	5.26	2.63	2.63	0.00	0.00	15.79	0.00	0.00	0.00	15.79	5.26	0.00	0.00	0.00	5.26	0.00	0.00	26.32	2.63	10.53	2.63	5.26	2.63	0.00	2.63	0.00	0.00	0.00	0.00	2.63	0.00	0.00	2.63	0.00	0.00	13.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.16	0.00	0.00
53.txt	1	28	5.53	76.25	74.76	99.00	28.00	17.86	96.43	64.29	25.00	7.14	3.57	3.57	0.00	0.00	0.00	17.86	7.14	7.14	14.29	10.71	7.14	0.00	17.86	10.71	0.00	3.57	0.00	0.00	10.71	10.71	0.00	0.00	0.00	0.00	10.71	0.00	3.57	0.00	0.00	7.14	0.00	0.00	0.00	0.00	3.57	3.57	3.57	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.71	7.14	0.00	3.57	0.00	0.00	3.57	14.29	0.00	17.86	3.57	3.57	10.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00
230.txt	1	91	6.46	98.93	22.58	84.10	91.00	10.99	86.81	56.04	27.47	16.48	5.49	7.69	3.30	0.00	0.00	10.99	6.59	4.40	8.79	8.79	5.49	2.20	23.08	1.10	0.00	2.20	2.20	1.10	7.69	5.49	2.20	1.10	0.00	1.10	21.98	0.00	1.10	0.00	1.10	10.99	3.30	1.10	0.00	2.20	2.20	2.20	4.40	1.10	3.30	0.00	5.49	0.00	0.00	0.00	0.00	17.58	14.29	0.00	1.10	2.20	0.00	6.59	13.19	2.20	5.49	2.20	2.20	2.20	0.00	5.49	0.00	0.00	0.00	0.00	4.40	0.00	1.10	3.30	0.00	0.00	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.59	0.00	0.00
224.txt	1	190	23.69	80.00	67.26	92.71	190.00	13.68	93.68	63.16	19.47	11.58	5.26	5.79	0.53	0.00	0.00	7.89	5.79	14.74	13.68	6.84	10.00	1.05	24.21	4.74	3.68	2.11	1.05	3.16	4.21	4.21	0.00	0.00	0.00	0.00	9.47	0.00	0.53	0.00	0.53	7.37	1.58	1.58	0.53	2.11	0.53	1.05	5.79	4.21	1.58	0.00	2.63	0.00	0.00	0.00	2.11	6.84	6.32	0.00	0.53	0.00	0.00	7.37	13.16	2.63	16.32	4.74	5.26	6.32	2.11	0.53	0.00	2.11	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00
218.txt	1	62	39.58	50.00	49.78	83.22	62.00	11.29	87.10	51.61	14.52	12.90	6.45	0.00	1.61	3.23	1.61	1.61	6.45	11.29	8.06	11.29	8.06	0.00	17.74	4.84	4.84	0.00	3.23	3.23	6.45	4.84	1.61	0.00	0.00	0.00	8.06	0.00	0.00	0.00	3.23	14.52	3.23	0.00	1.61	1.61	4.84	3.23	4.84	1.61	1.61	1.61	3.23	3.23	0.00	1.61	0.00	3.23	0.00	0.00	0.00	1.61	1.61	3.23	14.52	1.61	12.90	1.61	9.68	1.61	3.23	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.84	0.00	0.00
280.txt	1	75	15.57	25.24	91.75	99.00	75.00	12.00	90.67	64.00	17.33	8.00	5.33	1.33	0.00	0.00	1.33	9.33	4.00	14.67	17.33	12.00	6.67	0.00	20.00	12.00	9.33	0.00	4.00	1.33	9.33	9.33	0.00	0.00	0.00	0.00	5.33	0.00	0.00	0.00	0.00	13.33	0.00	1.33	0.00	1.33	2.67	8.00	6.67	2.67	1.33	2.67	0.00	0.00	0.00	0.00	0.00	4.00	1.33	2.67	2.67	1.33	0.00	10.67	9.33	1.33	16.00	0.00	10.67	5.33	0.00	1.33	0.00	0.00	0.00	0.00	2.67	0.00	0.00	2.67	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00
243.txt	1	203	55.05	88.14	23.92	98.02	203.00	12.32	87.68	56.65	15.76	8.37	0.49	1.48	5.42	0.00	0.99	7.39	6.40	13.79	7.39	4.43	11.33	0.00	13.30	4.43	2.96	1.48	0.00	4.43	5.42	5.42	0.00	0.00	0.00	0.00	8.87	0.99	0.00	0.00	0.00	7.39	0.49	0.49	2.46	1.97	0.99	3.45	1.48	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.90	2.96	2.96	0.49	3.45	0.00	0.00	14.29	2.46	14.78	3.94	7.39	3.94	0.00	3.94	0.00	2.96	0.00	0.00	3.45	0.00	2.46	0.99	0.00	0.00	1.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.97	0.00	0.00
257.txt	1	289	6.68	56.88	55.29	86.00	289.00	12.46	94.12	65.05	22.15	14.88	7.27	1.04	2.42	0.00	4.15	7.27	3.11	13.49	12.80	10.38	11.42	1.38	21.45	5.19	8.30	1.04	1.04	1.38	4.15	3.81	0.35	0.00	0.35	0.00	11.42	0.00	0.35	0.00	0.69	9.00	2.08	0.00	1.38	1.73	1.38	4.50	4.15	3.11	0.00	1.04	2.42	1.73	0.00	0.00	0.00	7.27	2.42	1.73	1.04	3.11	0.00	3.81	15.57	2.08	9.34	3.46	3.11	2.77	1.04	0.00	4.84	0.00	0.00	0.00	1.04	0.00	0.00	0.69	0.35	0.00	6.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.57	0.00	0.00
34.txt	1	253	50.98	73.65	29.60	63.24	253.00	6.72	83.79	57.31	14.23	6.32	1.58	0.40	0.79	2.37	1.19	7.91	9.09	12.25	7.91	9.49	9.49	0.40	15.42	1.98	2.77	2.37	3.16	1.58	2.77	2.37	0.40	0.00	0.00	0.40	10.67	1.19	0.00	3.16	0.79	6.72	0.79	0.79	0.79	1.98	0.40	3.56	1.58	1.19	0.40	0.00	1.98	1.58	0.00	0.00	0.00	3.95	0.79	0.79	1.19	1.19	0.00	5.14	9.88	1.19	15.02	1.19	10.67	4.35	0.40	1.19	0.79	0.40	0.00	0.00	2.37	0.00	0.00	0.79	0.79	0.40	4.74	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	4.35	0.00	0.00
135.txt	1	77	4.58	60.26	57.14	99.00	77.00	9.09	93.51	54.55	25.97	12.99	7.79	2.60	2.60	0.00	0.00	12.99	2.60	7.79	10.39	10.39	6.49	1.30	19.48	2.60	0.00	0.00	2.60	0.00	9.09	9.09	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	7.79	0.00	1.30	1.30	1.30	1.30	2.60	5.19	5.19	0.00	0.00	3.90	0.00	0.00	0.00	0.00	7.79	6.49	0.00	0.00	1.30	0.00	3.90	18.18	0.00	12.99	1.30	5.19	6.49	0.00	3.90	3.90	2.60	0.00	0.00	6.49	0.00	0.00	1.30	5.19	0.00	6.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.49	0.00	0.00
121.txt	1	24	80.75	98.11	23.51	25.77	24.00	8.33	87.50	58.33	12.50	8.33	0.00	8.33	0.00	0.00	0.00	4.17	8.33	16.67	8.33	0.00	12.50	0.00	29.17	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	8.33	8.33	0.00	0.00	0.00	0.00	0.00	20.83	8.33	16.67	8.33	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	4.17	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00
109.txt	1	193	59.60	41.80	61.79	95.35	193.00	16.58	82.38	52.85	15.03	7.77	5.18	0.52	1.04	0.00	1.04	7.25	8.29	12.44	8.81	5.18	8.29	0.52	13.99	6.22	4.15	2.59	0.52	4.66	4.66	4.66	0.00	0.00	0.00	0.00	4.15	0.00	0.00	0.00	0.00	7.25	1.04	0.00	1.04	0.52	2.59	2.07	3.63	2.59	0.52	0.52	4.15	3.11	0.00	0.00	1.04	6.74	0.52	0.00	2.59	3.63	0.00	3.63	7.77	3.63	15.54	1.04	10.36	3.63	0.52	1.55	0.00	0.00	0.52	0.00	0.52	0.00	0.00	0.52	0.00	0.00	5.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.18	0.00	0.00
337.txt	1	69	27.23	87.68	27.39	99.00	69.00	8.70	91.30	60.87	21.74	13.04	4.35	5.80	0.00	1.45	1.45	8.70	4.35	15.94	17.39	4.35	4.35	1.45	28.99	2.90	1.45	0.00	1.45	2.90	10.14	8.70	1.45	1.45	0.00	0.00	14.49	0.00	0.00	0.00	2.90	4.35	0.00	0.00	0.00	0.00	1.45	2.90	2.90	0.00	1.45	0.00	0.00	0.00	0.00	0.00	0.00	18.84	7.25	1.45	7.25	5.80	0.00	7.25	15.94	2.90	11.59	2.90	7.25	1.45	0.00	2.90	1.45	0.00	0.00	0.00	1.45	0.00	0.00	0.00	1.45	0.00	7.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.25	0.00	0.00
323.txt	1	78	11.68	10.00	96.70	97.19	78.00	8.97	88.46	57.69	21.79	7.69	7.69	0.00	0.00	0.00	0.00	14.10	2.56	11.54	8.97	8.97	11.54	0.00	19.23	7.69	2.56	0.00	2.56	0.00	5.13	5.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.95	3.85	3.85	1.28	1.28	2.56	5.13	5.13	3.85	0.00	1.28	1.28	1.28	0.00	0.00	0.00	6.41	0.00	0.00	3.85	2.56	0.00	3.85	12.82	1.28	16.67	2.56	8.97	5.13	0.00	0.00	0.00	1.28	0.00	0.00	1.28	0.00	0.00	1.28	0.00	0.00	6.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.13	0.00	1.28
322.txt	1	187	11.34	22.71	66.34	97.83	187.00	9.09	87.17	62.03	22.99	12.83	10.16	0.00	2.14	0.00	0.53	10.16	5.88	10.16	12.83	6.42	10.16	1.07	18.18	5.88	1.07	0.00	0.53	0.00	5.35	5.35	0.00	0.00	0.00	0.00	4.81	0.00	1.60	0.00	1.60	8.02	0.00	1.07	0.53	3.21	1.07	3.21	4.28	3.74	0.00	0.53	2.14	1.60	0.53	0.00	0.00	3.74	0.00	1.07	1.07	1.60	0.00	2.67	15.51	1.60	10.70	0.00	8.02	2.67	0.53	0.53	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.53	0.00	0.00	6.95	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	5.88	0.00	0.53
134.txt	1	83	21.96	27.35	38.69	99.00	83.00	21.69	84.34	51.81	16.87	8.43	6.02	0.00	0.00	0.00	2.41	8.43	4.82	8.43	12.05	4.82	9.64	1.20	21.69	7.23	4.82	1.20	2.41	2.41	8.43	7.23	0.00	0.00	0.00	0.00	6.02	0.00	1.20	0.00	0.00	14.46	1.20	6.02	0.00	4.82	0.00	4.82	2.41	0.00	1.20	0.00	3.61	0.00	1.20	0.00	2.41	7.23	3.61	0.00	1.20	2.41	0.00	9.64	10.84	0.00	7.23	1.20	3.61	2.41	3.61	0.00	0.00	2.41	0.00	0.00	1.20	0.00	0.00	1.20	0.00	0.00	7.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.02	0.00	1.20
21.txt	1	215	34.59	67.90	70.24	99.00	215.00	15.35	91.63	54.88	18.60	13.49	6.51	0.93	5.12	0.00	0.93	5.12	6.05	11.16	9.77	6.98	7.91	0.00	19.53	4.65	1.86	1.86	3.26	2.79	9.77	8.84	0.93	0.47	0.47	0.00	9.77	0.00	0.00	0.00	0.00	14.88	4.65	0.93	0.47	5.12	0.93	4.19	2.33	2.33	0.00	0.00	2.33	0.00	0.00	0.00	0.47	10.23	2.79	3.26	2.33	3.26	0.47	2.33	14.88	0.93	9.30	3.72	4.65	0.93	3.26	5.12	0.00	3.72	0.47	0.00	2.33	0.47	0.00	0.93	0.93	0.00	3.26	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	2.79	0.00	0.00
35.txt	1	54	21.64	35.54	23.51	88.52	54.00	11.11	87.04	57.41	16.67	7.41	5.56	0.00	1.85	0.00	0.00	9.26	9.26	12.96	14.81	9.26	11.11	1.85	24.07	3.70	3.70	1.85	1.85	3.70	3.70	3.70	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	7.41	0.00	1.85	1.85	1.85	0.00	1.85	3.70	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	1.85	0.00	0.00	3.70	0.00	7.41	12.96	0.00	11.11	0.00	7.41	5.56	1.85	1.85	0.00	0.00	0.00	0.00	1.85	0.00	0.00	1.85	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	1.85	0.00	14.81	0.00	0.00
256.txt	1	188	8.90	29.73	88.45	98.81	188.00	10.64	82.98	54.26	22.34	13.83	11.17	1.06	1.06	0.00	0.53	8.51	4.26	6.38	11.17	5.85	9.57	1.06	15.43	3.72	1.60	2.13	0.00	2.66	5.85	5.85	0.00	0.00	0.00	0.00	6.91	0.00	1.06	0.00	0.00	6.38	0.53	1.06	0.00	0.53	2.13	2.13	2.66	0.00	0.00	0.00	6.38	1.06	0.53	0.00	3.19	6.38	3.19	1.06	1.06	2.13	0.00	4.26	12.77	1.06	14.36	0.53	6.38	7.45	1.06	0.53	0.53	0.00	0.53	0.00	0.53	0.00	0.00	0.00	0.53	0.00	5.85	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	5.32	0.00	0.00
242.txt	1	452	14.00	45.59	35.71	99.00	452.00	14.38	86.73	57.30	17.26	8.85	5.75	0.22	2.21	0.44	0.22	8.41	5.09	10.62	9.51	11.06	13.05	0.44	16.59	5.75	3.54	1.55	1.11	1.99	6.42	6.42	0.00	0.00	0.00	0.00	4.42	0.00	0.00	0.44	0.22	8.85	0.66	2.43	0.66	1.55	2.43	1.77	5.31	1.77	0.00	2.43	1.99	1.11	0.00	0.00	0.66	4.65	0.88	1.33	1.11	1.99	0.00	1.77	12.39	2.43	11.73	1.33	3.98	6.86	0.66	0.88	0.00	0.22	0.22	0.00	1.33	0.00	0.00	0.66	0.66	0.00	5.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.09	0.00	0.00
295.txt	1	122	13.31	50.00	76.88	99.00	122.00	9.84	96.72	64.75	27.05	15.57	10.66	0.00	3.28	0.00	1.64	11.48	5.74	11.48	9.84	7.38	6.56	2.46	18.85	3.28	4.10	0.82	2.46	0.00	9.02	9.02	0.00	0.00	0.00	0.00	13.11	0.00	1.64	0.00	1.64	11.48	3.28	1.64	2.46	1.64	0.82	3.28	4.92	2.46	0.00	2.46	2.46	0.00	0.00	0.00	0.00	8.20	4.92	0.82	1.64	1.64	0.00	3.28	12.30	2.46	10.66	3.28	5.74	1.64	0.82	5.74	0.00	0.82	0.00	0.00	3.28	0.00	2.46	0.82	0.00	0.00	3.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.28	0.00	0.00
281.txt	1	100	45.73	84.14	74.76	96.76	100.00	18.00	89.00	52.00	18.00	12.00	5.00	2.00	4.00	0.00	1.00	6.00	6.00	13.00	10.00	8.00	5.00	0.00	16.00	4.00	4.00	1.00	0.00	2.00	7.00	6.00	1.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	7.00	1.00	1.00	0.00	3.00	1.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	9.00	4.00	4.00	2.00	1.00	0.00	2.00	13.00	3.00	18.00	4.00	11.00	3.00	6.00	5.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	2.00	1.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00
297.txt	1	128	2.98	31.97	55.79	99.00	128.00	8.59	95.31	59.38	22.66	10.16	8.59	1.56	0.00	0.00	0.00	12.50	3.91	7.81	13.28	11.72	10.16	0.78	21.09	10.16	3.91	1.56	4.69	2.34	8.59	8.59	0.00	0.00	0.00	0.00	3.91	0.00	0.00	0.00	0.00	8.59	2.34	2.34	0.00	1.56	1.56	0.78	4.69	3.12	0.00	1.56	7.81	4.69	0.00	0.78	2.34	6.25	3.12	0.78	0.78	3.12	0.00	7.81	10.94	0.00	10.16	0.78	5.47	5.47	0.00	0.00	0.00	0.00	0.00	0.00	2.34	0.00	0.00	0.78	1.56	0.00	3.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.91	0.00	0.00
283.txt	1	354	26.97	35.66	67.53	85.20	354.00	11.02	86.16	61.02	23.16	12.71	8.47	0.28	1.98	0.00	1.98	10.45	5.65	13.56	7.91	7.06	9.04	1.13	16.38	4.80	4.24	0.56	1.13	0.85	3.95	3.67	0.28	0.28	0.00	0.00	7.34	0.00	0.28	0.00	0.28	12.43	1.41	3.95	0.56	2.26	0.56	3.67	8.19	0.56	0.56	5.65	1.98	0.56	0.28	0.00	0.00	4.52	1.69	0.00	1.41	1.41	0.00	3.95	11.30	1.98	10.73	2.26	5.08	3.39	0.85	0.56	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.28	0.00	5.08	0.00	0.00	0.00	0.00	0.00	0.00	0.56	0.00	4.52	0.00	0.00
254.txt	1	54	25.71	64.46	58.07	99.00	54.00	9.26	90.74	51.85	12.96	5.56	1.85	1.85	1.85	0.00	0.00	7.41	11.11	5.56	14.81	11.11	7.41	0.00	20.37	0.00	0.00	0.00	0.00	1.85	9.26	9.26	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	7.41	1.85	0.00	1.85	0.00	1.85	3.70	9.26	5.56	1.85	0.00	3.70	3.70	0.00	0.00	0.00	1.85	1.85	0.00	0.00	0.00	0.00	0.00	12.96	7.41	16.67	0.00	7.41	9.26	0.00	5.56	1.85	0.00	0.00	0.00	1.85	0.00	0.00	1.85	0.00	0.00	9.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.26	0.00	0.00
240.txt	1	38	76.19	98.19	81.22	74.74	38.00	7.89	86.84	55.26	15.79	13.16	2.63	10.53	0.00	0.00	0.00	2.63	5.26	18.42	7.89	2.63	7.89	0.00	13.16	7.89	2.63	0.00	10.53	0.00	2.63	2.63	0.00	0.00	0.00	0.00	13.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	2.63	2.63	0.00	0.00	0.00	0.00	0.00	0.00	21.05	10.53	5.26	5.26	0.00	0.00	2.63	5.26	0.00	23.68	5.26	10.53	7.89	0.00	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
268.txt	1	255	2.75	66.69	45.95	14.86	255.00	12.94	89.02	65.49	23.53	11.76	4.71	0.00	7.06	0.00	0.00	11.76	3.92	10.20	12.94	10.20	12.16	2.75	19.22	5.49	5.10	1.57	2.35	0.78	5.49	2.35	3.14	0.78	0.00	0.39	9.80	0.00	1.18	0.00	1.18	14.12	3.14	2.35	1.96	1.96	0.78	4.71	2.35	0.00	0.39	1.96	0.39	0.00	0.00	0.00	0.00	3.92	0.39	0.39	1.57	0.78	0.78	0.78	16.08	2.75	9.80	1.96	5.10	2.75	0.00	0.00	0.00	0.39	0.00	0.00	2.75	0.39	0.78	0.39	1.96	0.00	6.27	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.00	5.10	0.00	0.39
